t,rss,heapTotal,heapUsed,external,arrayBuffers
48207.328905,54984704,8871936,7551264,2248417,17287
49209.088825,55197696,8871936,7623272,2248577,17447
50210.440394,55197696,8871936,7692632,2248737,17607
51212.437503,55328768,8871936,7762104,2248897,17767
52214.881243,55459840,8871936,7831488,2249057,17927
53215.647867,55459840,8871936,7900960,2249217,18087
54216.568619,55447552,8871936,7964400,2249361,18231
55218.873077,55447552,8871936,8033200,2249521,18391
56220.331534,55578624,8871936,8102232,2249681,18551
57221.924304,55578624,8871936,8171032,2249841,18711
58223.100857,55709696,8871936,8239688,2250001,18871
59224.100684,55709696,8871936,8308488,2250161,19031
60225.504901,55013376,8871936,7395288,2248047,16917
61226.707573,55013376,8871936,7464088,2248207,17077
62227.942593,55144448,8871936,7532744,2248367,17237
63229.439682,55144448,8871936,7682200,2248527,17397
64231.461684,54939648,8871936,7757608,2248687,17557
65233.562492,54939648,8871936,7825736,2248847,17717
66235.492867,55070720,8871936,7893944,2257199,26069
67237.796929,55070720,8871936,7955744,2257343,26213
68239.430083,55201792,8871936,8023616,2257503,26373
69241.423899,55332864,8871936,8091912,2257663,26533
70243.439434,55332864,8871936,8159896,2257823,26693
71244.860704,55463936,8871936,8228024,2257983,26853
72245.911819,55463936,8871936,8296008,2258143,27013
73246.909126,55595008,8871936,8364136,2258303,27173
74247.969814,54743040,9396224,7703680,2258463,25011
75248.680285,54538240,9396224,7773128,2256301,25171
76250.354022,54538240,9396224,7839160,2256461,25331
77251.921635,54669312,9396224,7905336,2256621,25491
78252.991729,55062528,9396224,7973480,2256781,25651
79254.119132,55062528,9396224,8039712,2256941,25811
80255.639918,55193600,9396224,8099576,2257085,25955
81257.407527,55193600,9396224,8165752,2257245,26115
82259.605656,55324672,9396224,8231808,2257405,26275
83261.67709,55324672,9396224,8297984,2257565,26435
84263.448138,55455744,9396224,8364008,2257725,26595
85264.91613,55554048,9396224,8430384,2257885,26755
86266.604545,55672832,9396224,8497936,2258045,26915
87268.097997,55672832,9396224,8563792,2258205,27075
88269.306284,55803904,9396224,8629504,2258365,27235
89270.249857,54968320,9396224,7953520,2256145,25015
90270.557537,55099392,9396224,8019232,2256305,25175
91272.344937,55230464,9396224,8085088,2256465,25335
92273.534214,55230464,9396224,8160672,2256625,25495
93274.913081,55361536,9396224,8220448,2256769,25639
94276.7408,55361536,9396224,8286160,2256929,25799
95278.726131,55492608,9396224,8352008,2257089,25959
96280.253458,55623680,9396224,8417888,2257249,26119
97280.846738,55623680,9396224,8483752,2257409,26279
98282.723952,55754752,9396224,8549464,2257569,26439
99283.913483,55754752,9396224,8615296,2257729,26599
100285.691904,55885824,9396224,8681048,2257889,26759
101286.994371,55885824,9396224,8747008,2258049,26919
102287.746483,56147968,9396224,8810872,2258209,27079
103289.242265,56147968,9396224,8874336,2258369,27239
104293.534531,56279040,9396224,8937656,2258529,27399
105295.723158,55549952,9658368,8293144,2256289,25159
106297.287712,55549952,9658368,8356464,2256449,25319
107299.520766,55681024,9920512,8655592,2256593,25463
108301.624027,55681024,9920512,8718776,2256753,25623
109303.111892,55812096,9920512,8782240,2256913,25783
110304.210922,55812096,9920512,8845560,2257073,25943
111305.636975,55902208,9920512,8911184,2257233,26103
112307.125321,55902208,9920512,8974176,2257393,26263
113308.295291,55902208,9920512,9037288,2257553,26423
114309.917279,56033280,9920512,9100256,2257713,26583
115311.243333,56033280,9920512,9163368,2257873,26743
116312.483195,56164352,9920512,9227880,2258033,26903
117314.227024,56164352,9920512,9291384,2258193,27063
118315.491797,56295424,9920512,9354328,2258353,27223
119316.82671,56426496,9920512,9417440,2258513,27383
120318.418184,55635968,10182656,8764408,2256273,25143
121320.309433,55767040,10182656,8827520,2256433,25303
122322.279359,55767040,10182656,8890488,2256593,25463
123323.225349,55898112,10182656,8947584,2256737,25607
124324.814228,55898112,10182656,9010440,2256897,25767
125326.620771,56029184,10182656,9073552,2257057,25927
126328.477641,56160256,10182656,9136520,2257217,26087
127330.739503,56160256,10182656,9199744,2257377,26247
128332.427473,56160256,10182656,9262688,2257537,26407
129333.973542,56291328,10182656,9325800,2257697,26567
130335.671032,56029184,10182656,9389392,2257857,26727
131337.589078,56029184,10182656,9452344,2258017,26887
132339.320062,56160256,10182656,9515152,2258177,27047
133340.960275,56160256,10182656,9592912,2258337,27207
134342.087233,56291328,10182656,9655944,2266689,35559
135342.88907,55660544,10444800,8766112,2264397,33267
136344.191485,55660544,10444800,8828920,2264557,33427
137345.706919,55791616,10444800,8891872,2264717,33587
138347.356073,55791616,10444800,8954696,2264877,33747
139349.127283,55922688,10444800,9017648,2265037,33907
140350.514128,55922688,10444800,9074456,2265181,34051
141352.108094,56053760,10444800,9385744,2265341,34211
142353.245058,56053760,10444800,9448552,2265501,34371
143354.204985,56184832,10444800,9511528,2265661,34531
144355.120385,56184832,10444800,9574336,2265821,34691
145356.540974,56315904,10444800,9637288,2265981,34851
146358.050927,56315904,10444800,9700096,2266141,35011
147359.413448,56446976,10444800,9763088,2266301,35171
148360.989854,56446976,10444800,9825872,2266461,35331
149362.045905,56709120,10444800,9888824,2266621,35491
150363.669327,56840192,10444800,9951632,2266781,35651
151365.602899,55951360,10706944,9048320,2264447,33317
152366.949527,56082432,10706944,9111128,2264607,33477
153368.809958,56082432,10706944,9174464,2264767,33637
154369.926096,56213504,10706944,9237272,2264927,33797
155371.141356,56213504,10706944,9300224,2265087,33957
156372.109606,56344576,10706944,9363032,2265247,34117
157373.099198,56344576,10706944,9420136,2265391,34261
158374.526093,56475648,10706944,9482920,2265551,34421
159376.268709,56475648,10706944,9802784,2265711,34581
160377.545263,56606720,10706944,9865592,2265871,34741
161378.81869,56606720,10706944,9928544,2266031,34901
162380.172398,56737792,10706944,9991352,2266191,35061
163381.557995,56737792,10706944,10054336,2266351,35221
164383.610901,56868864,10706944,10117200,2266511,35381
165384.951945,56868864,10706944,10180152,2266671,35541
166385.980909,56999936,10706944,10242960,2266831,35701
167387.628844,56344576,10969088,9329752,2264449,33319
168389.612521,56344576,10969088,9392536,2264609,33479
169391.274675,56475648,10969088,9455488,2264769,33639
170392.10284,56475648,10969088,9518336,2264929,33799
171393.283217,56606720,10969088,9581288,2265089,33959
172394.450891,56606720,10969088,9644096,2265249,34119
173396.564922,56737792,10969088,9707048,2265409,34279
174398.62926,56737792,10969088,9769904,2265569,34439
175399.988049,56868864,10969088,9832856,2265729,34599
176401.258766,56868864,10969088,9895664,2265889,34759
177402.931752,56999936,10969088,9952768,2266033,34903
178404.304131,56999936,10969088,10015456,2266193,35063
179405.624708,57131008,10969088,10078408,2266353,35223
180407.008578,57131008,10969088,10141216,2266513,35383
181408.306536,56360960,10969088,9551840,2264481,33351
182410.624689,56492032,10969088,9614648,2264641,33511
183412.734012,56623104,10969088,9677600,2264801,33671
184413.702043,56623104,10969088,9740464,2264961,33831
185415.530607,56623104,10969088,9803416,2265121,33991
186417.43646,56754176,10969088,9866224,2265281,34151
187419.527206,56885248,10969088,9929176,2265441,34311
188421.828689,56885248,10969088,9992080,2265601,34471
189423.70533,57016320,10969088,10055032,2265761,34631
190425.735319,57016320,10969088,10117840,2265921,34791
191427.007201,57147392,10969088,10181216,2266081,34951
192428.025624,57147392,10969088,10244048,2266241,35111
193429.625093,57278464,10969088,10307000,2266401,35271
194431.479237,57278464,10969088,10369808,2266561,35431
195432.817011,57409536,10969088,10454968,2266721,35591
196433.993698,56532992,10969088,9787656,2264417,33287
197435.579333,56532992,10969088,9850608,2264577,33447
198437.598243,56664064,10969088,9913392,2264737,33607
199438.867044,56664064,10969088,9976360,2264897,33767
200440.276988,56795136,10969088,10039168,2265057,33927
201441.484675,56795136,10969088,10102120,2265217,34087
202443.830819,56926208,10969088,10165752,2273569,42439
203445.187581,57057280,10969088,10228712,2273729,42599
204446.603119,57057280,10969088,10291520,2273889,42759
205448.688009,57188352,10969088,10354472,2274049,42919
206449.802543,57188352,10969088,10417280,2274209,43079
207451.065491,57319424,10969088,10480240,2274369,43239
208452.0108,57712640,10969088,10543064,2274529,43399
209453.469326,57843712,10969088,10604576,2274689,43559
210455.725314,57843712,10969088,10665944,2274849,43719
211457.632699,57298944,11493376,9998664,2272545,41415
212459.179837,57430016,11493376,10060032,2272705,41575
213460.146558,57430016,11493376,10121544,2272865,41735
214460.991163,57561088,11493376,10182912,2273025,41895
215462.443799,57561088,11493376,10244568,2273185,42055
216464.361943,57692160,11493376,10305936,2273345,42215
217466.408472,57692160,11493376,10367424,2273505,42375
218468.260978,57823232,11493376,10426712,2273651,42521
219469.687017,57823232,11493376,10484376,2273809,42679
220471.363985,57954304,11493376,10545744,2273969,42839
221472.945439,57954304,11493376,10607256,2274129,42999
222474.36208,58085376,11493376,10668624,2274289,43159
223476.1913,58085376,11493376,10730144,2274449,43319
224477.09469,58216448,11493376,10791512,2274609,43479
225477.923164,57499648,11493376,10070656,2272673,41543
226479.709735,57499648,11493376,10132024,2272833,41703
227481.301528,57630720,11493376,10193512,2272993,41863
228482.820524,57630720,11493376,10254904,2273153,42023
229484.236249,57761792,11493376,10316512,2273313,42183
230485.339861,57761792,11493376,10377880,2273473,42343
231487.54446,57892864,11493376,10439392,2273633,42503
232488.989777,58023936,11493376,10500784,2273793,42663
233489.796607,58023936,11493376,10562296,2273953,42823
234491.054858,58155008,11493376,10623664,2274113,42983
235491.765133,58155008,11493376,10685176,2274273,43143
236494.343517,58286080,11493376,10746624,2274433,43303
237497.27906,58286080,11493376,10808112,2274593,43463
238499.310752,58286080,11493376,10863624,2274737,43607
239501.192755,57655296,11493376,10287688,2272671,41541
240502.161947,57655296,11493376,10349056,2272831,41701
241503.16209,57786368,11493376,10410568,2272991,41861
242504.348348,57917440,11493376,10472264,2273151,42021
243506.600663,58048512,11493376,10533616,2273311,42181
244508.459389,58048512,11493376,10594824,2273471,42341
245510.769201,58179584,11493376,10656176,2273631,42501
246512.770136,58179584,11493376,10717392,2273791,42661
247514.476399,58310656,11493376,10778720,2273951,42821
248516.161533,58310656,11493376,10834240,2274095,42965
249517.484646,58441728,11493376,10895592,2274255,43125
250519.094399,58441728,11493376,10956800,2274415,43285
251520.522329,58441728,11493376,11018288,2274575,43445
252522.431317,58572800,11493376,11079496,2274735,43605
253524.606138,58703872,11493376,11140848,2274895,43765
254526.288951,58703872,11493376,11202056,2275055,43925
255527.13422,57933824,12017664,10542240,2272609,41479
256528.680805,57933824,12017664,10597608,2272753,41623
257530.589509,58064896,12017664,10658824,2272913,41783
258532.136938,58064896,12017664,10720040,2273073,41943
259532.742874,58195968,12017664,10781392,2273233,42103
260534.213115,58195968,12017664,10842600,2273393,42263
261535.149504,58327040,12017664,10903952,2273553,42423
262536.07129,58327040,12017664,10965160,2273713,42583
263537.18757,58458112,12017664,11026544,2273873,42743
264538.125733,58458112,12017664,11085672,2274019,42889
265539.211553,58589184,12017664,11143152,2274177,43047
266540.544679,58589184,12017664,11204360,2274337,43207
267542.250768,58720256,12017664,11265720,2274497,43367
268543.797571,58052608,12279808,10546800,2272589,41459
269545.407597,58052608,12279808,10608152,2272749,41619
270547.601639,58183680,12279808,10669584,2281101,49971
271549.676959,58314752,12279808,10730936,2281261,50131
272550.944415,58314752,12279808,10792176,2281421,50291
273552.763152,58314752,12279808,10847688,2281565,50435
274554.516304,58445824,12279808,10908784,2281725,50595
275556.491552,58576896,12279808,10970136,2281885,50755
276557.817047,58576896,12279808,11031376,2282045,50915
277558.891665,58707968,12279808,11092704,2282205,51075
278560.710972,58707968,12279808,11153912,2282365,51235
279562.598511,58839040,12279808,11215264,2282525,51395
280564.300507,58839040,12279808,11276496,2282685,51555
281566.553129,58138624,12279808,10791880,2280767,49637
282567.584754,58269696,12279808,10853088,2280927,49797
283569.624611,58269696,12279808,10908752,2281071,49941
284570.809091,58400768,12279808,10969960,2281231,50101
285572.4076,58400768,12279808,11031368,2281391,50261
286574.407168,58531840,12279808,11092576,2281551,50421
287575.976936,58531840,12279808,11153904,2281711,50581
288576.674317,58662912,12279808,11248424,2281871,50741
289578.025611,58793984,12279808,11309784,2282031,50901
290578.963717,58793984,12279808,11370992,2282191,51061
291580.492603,58925056,12279808,11432344,2282351,51221
292582.576471,58925056,12279808,11487712,2282495,51365
293584.556795,59056128,12279808,11549000,2282655,51525
294586.549552,58454016,12541952,10849432,2280799,49669
295588.329069,58454016,12541952,10910784,2280959,49829
296590.224902,58585088,12541952,10971992,2281119,49989
297591.011401,58585088,12541952,11033352,2281279,50149
298592.560831,58716160,12541952,11094560,2281439,50309
299594.411417,58716160,12541952,11155912,2281599,50469
300596.558841,58847232,12541952,11217120,2281759,50629
301598.463229,58847232,12541952,11278568,2281919,50789
302600.259165,58978304,12541952,11339776,2282079,50949
303601.041484,58978304,12541952,11401128,2282239,51109
304602.168184,59109376,12541952,11456648,2282383,51253
305603.652813,59109376,12541952,11518000,2282543,51413
306604.895086,59240448,12541952,11579208,2282703,51573
307606.114169,58552320,12541952,10888144,2280847,49717
308607.235637,58552320,12541952,10949352,2281007,49877
309608.138394,58683392,12541952,11226872,2281167,50037
310608.704592,58683392,12541952,11288096,2281327,50197
311609.970611,58814464,12541952,11349448,2281487,50357
312611.161224,58814464,12541952,11410656,2281647,50517
313611.905976,58945536,12541952,11472008,2281807,50677
314613.166424,58945536,12541952,11527536,2281951,50821
315614.630298,59076608,12541952,11588888,2282111,50981
316616.438634,59076608,12541952,11650096,2282271,51141
317618.305229,59207680,12541952,11711424,2282431,51301
318620.742392,59207680,12541952,11772632,2282591,51461
319622.286262,59338752,12541952,11834000,2282751,51621
320623.34499,58687488,12541952,11108344,2280831,49701
321625.743998,58687488,12541952,11169696,2280991,49861
322627.595847,58818560,12541952,11230904,2281151,50021
323629.255698,58949632,12541952,11292296,2281311,50181
324629.857612,58949632,12541952,11353000,2281459,50329
325631.233692,58949632,12541952,11409056,2281615,50485
326632.042466,59080704,12541952,11470240,2281775,50645
327633.30611,59211776,12541952,11532008,2281935,50805
328634.619213,59211776,12541952,11593240,2282095,50965
329636.047364,59342848,12541952,11654592,2282255,51125
330637.320447,59342848,12541952,11715800,2282415,51285
331639.615439,59473920,12541952,11777152,2282575,51445
332641.599293,59473920,12541952,11838384,2282735,51605
333643.314185,59604992,12541952,11899736,2282895,51765
334645.463836,59604992,12541952,11960944,2283055,51925
335647.297103,59736064,12541952,12218472,2283215,52085
336647.937869,58843136,12804096,11288624,2280769,49639
337649.033059,58974208,12804096,11349864,2280929,49799
338649.728364,58974208,12804096,11411296,2289281,58151
339651.720621,59105280,12804096,11472648,2289441,58311
340653.522985,59105280,12804096,11533872,2289601,58471
341655.317862,59236352,12804096,11595224,2289761,58631
342656.882363,59236352,12804096,11656488,2289921,58791
343658.34434,59367424,12804096,11717840,2290081,58951
344660.590534,59498496,12804096,11779048,2290241,59111
345662.747192,59498496,12804096,11840400,2290401,59271
346664.074449,59629568,12804096,11901584,2290561,59431
347664.845402,59629568,12804096,11962936,2290721,59591
348666.43473,59629568,12804096,12018304,2290865,59735
349668.201574,59760640,12804096,12079544,2291025,59895
350669.503317,59760640,12804096,12146872,2291185,60055
351671.319314,59891712,12804096,12459376,2291345,60215
352673.448148,59158528,13066240,11580760,2289023,57893
353675.077701,59158528,13066240,11642112,2289183,58053
354676.095076,59289600,13066240,11703320,2289343,58213
355677.262975,59420672,13066240,11764696,2289503,58373
356678.293725,59420672,13066240,11825880,2289663,58533
357678.625889,59551744,13066240,11887232,2289823,58693
358680.42819,59551744,13066240,11948440,2289983,58853
359682.01538,59682816,13066240,12009792,2290143,59013
360683.351235,59682816,13066240,12071024,2290303,59173
361685.707318,59813888,13066240,12126688,2290447,59317
362686.918084,59813888,13066240,12187896,2290607,59477
363688.146582,59944960,13066240,12249248,2290767,59637
364689.31832,59944960,13066240,12310496,2290927,59797
365691.641408,59273216,13328384,11589496,2288975,57845
366693.481577,59404288,13328384,11651096,2289135,58005
367694.871868,59404288,13328384,11712448,2289295,58165
368696.530979,59535360,13328384,12025256,2289455,58325
369698.604229,59535360,13328384,12086624,2289615,58485
370700.084094,59666432,13328384,12147832,2289775,58645
371701.764532,59666432,13328384,12209184,2289935,58805
372703.623548,59797504,13328384,12270392,2290095,58965
373705.20883,59928576,13328384,12331784,2290255,59125
374706.436536,59928576,13328384,12392992,2290415,59285
375708.610351,59928576,13328384,12448656,2290559,59429
376710.78144,60059648,13328384,12509840,2290719,59589
377711.917705,60059648,13328384,12571240,2290879,59749
378713.571818,60190720,13328384,12632448,2291039,59909
379715.229188,59461632,13328384,11869008,2289023,57893
380716.70269,59592704,13328384,11930216,2289183,58053
381718.728729,59592704,13328384,11991568,2289343,58213
382720.258892,59723776,13328384,12052792,2289503,58373
383721.199281,59723776,13328384,12114144,2289663,58533
384722.193448,59854848,13328384,12175352,2289823,58693
385723.645895,59854848,13328384,12236704,2289983,58853
386725.181063,59985920,13328384,12297928,2290143,59013
387725.762124,59985920,13328384,12359280,2290303,59173
388726.421021,60116992,13328384,12418408,2290449,59319
389728.595215,60116992,13328384,12475888,2290607,59477
390730.736758,60248064,13328384,12537096,2290767,59637
391732.676887,60248064,13328384,12598480,2290927,59797
392734.00654,59592704,13590528,11845584,2289005,57875
393735.741747,59723776,13590528,11906936,2289165,58035
394737.626839,59723776,13590528,11968144,2289325,58195
395738.888185,59854848,13590528,12029496,2289485,58355
396740.683115,59854848,13590528,12090744,2289645,58515
397742.068863,59985920,13590528,12407400,2289805,58675
398743.523987,59985920,13590528,12468608,2289965,58835
399745.473311,60116992,13590528,12529960,2290125,58995
400746.841449,60116992,13590528,12591232,2290285,59155
401748.417759,60248064,13590528,12652584,2290445,59315
402750.670775,60248064,13590528,12713792,2290605,59475
403751.934927,60379136,13590528,12775144,2290765,59635
404752.869363,60379136,13590528,12830920,2290909,59779
405754.481062,59662336,13590528,12105968,2291069,57767
406756.779062,59793408,13590528,12167376,2297249,66119
407758.152801,59793408,13590528,12228728,2297409,66279
408759.202708,59924480,13590528,12289904,2297569,66439
409760.001151,60055552,13590528,12351304,2297729,66599
410761.121573,60055552,13590528,12412480,2297889,66759
411762.224,60186624,13590528,12473800,2298049,66919
412762.769293,60186624,13590528,12534976,2298209,67079
413763.948312,60317696,13590528,12596336,2298369,67239
414765.661192,60317696,13590528,12657512,2298529,67399
415767.283253,60448768,13590528,12718832,2298689,67559
416768.67893,60448768,13590528,12779984,2298849,67719
417769.861231,60579840,13590528,12839256,2298995,67865
418771.286307,60579840,13590528,12896560,2299153,68023
419772.665468,60710912,13590528,12957880,2299313,68183
420774.748108,59957248,13852672,12158144,2297231,66101
421776.618559,59957248,13852672,12219464,2297391,66261
422778.051704,60088320,13852672,12280640,2297551,66421
423778.895602,60088320,13852672,12342024,2297711,66581
424780.187559,60219392,13852672,12403200,2297871,66741
425781.152193,60219392,13852672,12464496,2298031,66901
426782.171974,60350464,13852672,12769736,2298191,67061
427783.258104,60350464,13852672,12831056,2298351,67221
428784.617749,60481536,13852672,12942296,2298511,67381
429786.361903,60612608,13852672,13003616,2298671,67541
430787.961764,60612608,13852672,13064792,2298831,67701
431789.043138,60743680,13852672,13126112,2298991,67861
432790.554152,60874752,15163392,12443584,2297151,66021
433792.306309,61005824,15163392,12504904,2297311,66181
434793.968882,61005824,15163392,12566080,2297471,66341
435795.069253,61136896,15163392,12627376,2297631,66501
436796.739242,61136896,15163392,12688552,2297791,66661
437798.54467,61267968,15163392,12749872,2297951,66821
438800.685317,61267968,15163392,12811048,2298111,66981
439801.965146,61399040,15163392,12872416,2298271,67141
440803.501774,61530112,15163392,12933592,2298431,67301
441805.451368,61530112,15163392,12994912,2298591,67461
442807.626828,61661184,15163392,13056088,2298751,67621
443809.170062,61661184,15163392,13117432,2298911,67781
444809.314568,61792256,15163392,13176528,2299057,67927
445810.786431,60981248,14114816,12494088,2297247,66117
446812.632399,60981248,14114816,12555264,2297407,66277
447814.189183,60981248,14114816,12616584,2297567,66437
448814.948967,60981248,14114816,12677760,2297727,66597
449816.573028,60981248,14114816,12739080,2297887,66757
450818.120345,60981248,14114816,12800256,2298047,66917
451819.121506,61112320,14114816,13029456,2298207,67077
452819.865445,61112320,14114816,13090784,2298367,67237
453821.190663,61112320,14114816,13152104,2298527,67397
454822.775809,61112320,14114816,13213280,2298687,67557
455823.752085,61112320,14114816,13274576,2298847,67717
456824.157348,61112320,14114816,13333672,2298993,67863
457825.130557,61112320,14114816,13391120,2299151,68021
458826.319558,60407808,14114816,12661704,2297231,66101
459828.574559,60407808,14114816,12723024,2297391,66261
460830.223182,60538880,14114816,12784200,2297551,66421
461831.624865,60538880,14114816,12845560,2297711,66581
462833.136676,60669952,14114816,12906736,2297871,66741
463834.523561,60669952,14114816,12968056,2298031,66901
464835.836014,60801024,14114816,13029232,2298191,67061
465837.055965,60932096,14114816,13090552,2298351,67221
466838.324224,60932096,14114816,13151728,2298511,67381
467839.917748,60932096,14114816,13213048,2298671,67541
468841.19735,61063168,14114816,13268536,2298815,67685
469842.077487,61063168,14114816,13329856,2298975,67845
470843.180906,61194240,14114816,13391040,2299135,68005
471844.470408,60588032,14114816,12844832,2297199,66069
472846.004602,60588032,14114816,12906008,2297359,66229
473847.339133,60719104,14114816,12967328,2297519,66389
474849.838087,60850176,14114816,13028728,2305871,74741
475851.589095,60850176,14114816,13090048,2306031,74901
476853.137914,60981248,14114816,13151224,2306191,75061
477854.355777,60981248,14114816,13212544,2306351,75221
478856.207738,61112320,14114816,13273720,2306511,75381
479856.661541,61112320,14114816,13335056,2306671,75541
480858.782897,61243392,14114816,13390544,2306815,75685
481860.24539,61243392,14114816,13451864,2306975,75845
482861.187033,61374464,14114816,13513040,2307135,76005
483862.069522,61374464,14114816,13574384,2307295,76165
484863.360193,60678144,14376960,12850768,2305343,74213
485865.632498,60809216,14376960,12912064,2305503,74373
486867.479078,60809216,14376960,12973240,2305663,74533
487869.684098,60940288,14376960,13034560,2305823,74693
488870.940068,60940288,14376960,13095752,2305983,74853
489872.208037,61071360,14376960,13157072,2306143,75013
490872.925918,61071360,14376960,13218248,2306303,75173
491874.365633,61202432,14376960,13509608,2306463,75333
492875.768499,61202432,14376960,13565208,2306607,75477
493877.48181,61333504,14376960,13626528,2306767,75637
494878.89957,61333504,14376960,13687704,2306927,75797
495879.866084,61464576,14376960,13749000,2307087,75957
496881.239072,61464576,14376960,13810216,2307247,76117
497882.258698,60776448,14376960,13080808,2305327,74197
498883.525887,60907520,14376960,13141984,2305487,74357
499885.662174,60907520,14376960,13203304,2305647,74517
500887.630444,61038592,14376960,13264480,2305807,74677
501889.637831,61038592,14376960,13325816,2305967,74837
502891.109166,61169664,14376960,13386992,2306127,74997
503892.574302,61169664,14376960,13442624,2306271,75141
504894.561068,61300736,14376960,13503800,2306431,75301
505896.577253,61431808,14376960,13565104,2306591,75461
506898.518253,61431808,14376960,13626280,2306751,75621
507900.259176,61431808,14376960,13687600,2306911,75781
508901.492057,61562880,14376960,13748776,2307071,75941
509903.353519,61562880,14376960,13810216,2307231,76101
510905.267546,61001728,14639104,13076552,2305295,74165
511906.572896,61001728,14639104,13137872,2305455,74325
512908.517536,61132800,14639104,13199048,2305615,74485
513910.50235,61132800,14639104,13260368,2305775,74645
514912.003528,61263872,14639104,13315888,2305919,74789
515913.54154,61263872,14639104,13377072,2306079,74949
516914.971219,61394944,14639104,13438248,2306239,75109
517915.810842,61394944,14639104,13729440,2306399,75269
518917.652518,61526016,14639104,13790616,2306559,75429
519918.54064,61526016,14639104,13851936,2306719,75589
520920.697754,61657088,14639104,13913112,2306879,75749
521922.130727,61657088,14639104,13974432,2307039,75909
522923.526666,61788160,14639104,14035608,2307199,76069
523924.870685,61788160,14639104,14097008,2307359,76229
524926.134266,61100032,14639104,13369168,2305423,74293
525927.881881,61231104,14639104,13424776,2305567,74437
526928.999775,61231104,14639104,13485952,2305727,74597
527930.365977,61362176,14639104,13547288,2305887,74757
528932.232612,61362176,14639104,13608464,2306047,74917
529932.626701,61493248,14639104,13669784,2306207,75077
530934.557766,61624320,14639104,13730960,2306367,75237
531935.96209,61624320,14639104,13792280,2306527,75397
532937.208741,61624320,14639104,13853472,2306687,75557
533938.175104,61755392,14639104,13914792,2306847,75717
534939.627787,61755392,14639104,13970256,2306991,75861
535940.972149,61886464,14639104,14031576,2307151,76021
536941.965782,61886464,14639104,14092800,2307311,76181
537943.559449,61190144,14901248,13339552,2305375,74245
538945.153923,61321216,14901248,13400728,2305535,74405
539946.559417,61321216,14901248,13462048,2305695,74565
540948.213563,61452288,14901248,13523224,2305855,74725
541949.289003,61452288,14901248,13584544,2306015,74885
542950.555909,61583360,14901248,13645944,2314367,83237
543952.602689,61583360,14901248,13707264,2314527,83397
544954.10013,61714432,14901248,13998184,2314671,83541
545955.690039,61714432,14901248,14059584,2314831,83701
546956.908189,61845504,14901248,14120760,2314991,83861
547957.923884,61845504,14901248,14182080,2315151,84021
548958.872426,61976576,14901248,14243256,2315311,84181
549960.545342,61976576,14901248,14304592,2315471,84341
550961.933992,62107648,14901248,14365768,2315631,84501
551962.767302,61386752,14901248,13639504,2313633,82503
552964.10667,61517824,14901248,13700680,2313793,82663
553965.442625,61517824,14901248,13756312,2313937,82807
554967.19014,61648896,14901248,13817488,2314097,82967
555969.139047,61648896,14901248,13878808,2314257,83127
556970.120083,61648896,14901248,13939952,2314417,83287
557970.999762,61779968,14901248,14001240,2314577,83447
558971.944496,61911040,14901248,14062416,2314737,83607
559973.435673,61911040,14901248,14123704,2314897,83767
560974.749224,62042112,14901248,14184848,2315057,83927
561976.181488,62042112,14901248,14246136,2315217,84087
562976.723713,62173184,14901248,14307280,2315377,84247
563978.731747,62173184,14901248,14362944,2315521,84391
564980.224363,61448192,15163392,13588736,2313535,82405
565980.997627,61579264,15163392,13650024,2313695,82565
566981.802636,61579264,15163392,13711168,2313855,82725
567982.80315,61710336,15163392,13772456,2314015,82885
568984.574951,61710336,15163392,13833640,2314175,83045
569986.187699,61841408,15163392,13894928,2314335,83205
570986.926795,61841408,15163392,13956072,2314495,83365
571987.73227,61972480,15163392,14252736,2314641,83511
572989.562185,61972480,15163392,14310040,2314799,83669
573990.938839,62103552,15163392,14371328,2314959,83829
574992.265167,62103552,15163392,14432448,2315119,83989
575994.056603,62234624,15163392,14493736,2315279,84149
576995.249633,62234624,15163392,14554880,2315439,84309
577996.640569,62365696,15163392,14616168,2315599,84469
578998.114851,62365696,15163392,14677480,2315759,84629
579999.077908,61583360,15163392,13898328,2313631,82501
581000.6089,61714432,15163392,13953784,2313775,82645
582001.923479,61714432,15163392,14015072,2313935,82805
583003.143715,61845504,15163392,14076264,2314095,82965
584004.159601,61845504,15163392,14137552,2314255,83125
585004.954528,61976576,15163392,14198672,2314415,83285
586005.856099,62107648,15163392,14259960,2314575,83445
587007.49059,62107648,15163392,14321192,2314735,83605
588009.552031,62238720,15163392,14382480,2314895,83765
589011.026749,62238720,15163392,14443624,2315055,83925
590011.652977,62369792,15163392,14499224,2315199,84069
591013.817857,62369792,15163392,14560368,2315359,84229
592014.977731,62500864,15163392,14621672,2315519,84389
593016.462681,62500864,15163392,14682816,2315679,84549
594016.945641,62500864,15163392,14744104,2315839,84709
595018.76817,62631936,15163392,14805224,2315999,84869
596020.177488,61865984,15425536,14122136,2313567,82437
597021.556502,61865984,15425536,14183280,2313727,82597
598023.615753,61997056,15425536,14244568,2313887,82757
599024.806946,61997056,15425536,14300024,2314031,82901
600026.20671,62128128,15425536,14361328,2314191,83061
601026.970858,62128128,15425536,14422472,2314351,83221
602028.521351,62259200,15425536,14483760,2314511,83381
603030.454653,62259200,15425536,14544904,2314671,83541
604032.56616,62390272,15425536,14606232,2314831,83701
605034.601334,62390272,15425536,14667352,2314991,83861
606036.037261,62521344,15425536,14728640,2315151,84021
